provincia_iso,sexo,grupo_edad,fecha,num_casos,num_hosp,num_uci,num_def
CE,H,80+,2020-01-02,0,0,0,0
CE,M,60-69,2020-01-02,0,0,0,0
CE,M,70-79,2020-01-02,0,0,0,0
CE,M,80+,2020-01-02,0,0,0,0
CE,NC,60-69,2020-01-02,0,0,0,0
CE,NC,70-79,2020-01-02,0,0,0,0
CE,NC,80+,2020-01-02,0,0,0,0
CO,H,60-69,2020-01-02,0,0,0,0
CO,H,70-79,2020-01-02,0,0,0,0
CO,H,80+,2020-01-02,0,0,0,0
CO,M,60-69,2020-01-02,0,0,0,0
CO,M,70-79,2020-01-02,0,0,0,0
CO,M,80+,2020-01-02,0,0,0,0
CO,NC,60-69,2020-01-02,0,0,0,0
CO,NC,70-79,2020-01-02,0,0,0,0
CO,NC,80+,2020-01-02,0,0,0,0
CR,H,60-69,2020-01-02,0,0,0,0
CR,H,70-79,2020-01-02,0,0,0,0
CR,H,80+,2020-01-02,0,0,0,0
CR,M,60-69,2020-01-02,0,0,0,0
CR,M,70-79,2020-01-02,0,0,0,0
CR,M,80+,2020-01-02,0,0,0,0
CR,NC,60-69,2020-01-02,0,0,0,0
CR,NC,70-79,2020-01-02,0,0,0,0
CR,NC,80+,2020-01-02,0,0,0,0
CS,H,60-69,2020-01-02,0,0,0,0
CS,H,70-79,2020-01-02,0,0,0,0
CS,H,80+,2020-01-02,0,0,0,0
CS,M,60-69,2020-01-02,0,1,0,0
CS,M,70-79,2020-01-02,0,0,0,0
CS,M,80+,2020-01-02,0,0,0,0
CS,NC,60-69,2020-01-02,0,0,0,0
CS,NC,70-79,2020-01-02,0,0,0,0
CS,NC,80+,2020-01-02,0,0,0,0
CU,H,60-69,2020-01-02,0,0,0,0
CU,H,70-79,2020-01-02,0,0,0,0
CU,H,80+,2020-01-02,0,0,0,0
CU,M,60-69,2020-01-02,0,0,0,0
CU,M,70-79,2020-01-02,0,0,0,0
CU,M,80+,2020-01-02,0,0,0,0
CU,NC,60-69,2020-01-02,0,0,0,0
CU,NC,70-79,2020-01-02,0,0,0,0
CU,NC,80+,2020-01-02,0,0,0,0
GC,H,60-69,2020-01-02,0,0,0,0
GC,H,70-79,2020-01-02,0,0,0,0
GC,H,80+,2020-01-02,0,0,0,0
GC,M,60-69,2020-01-02,0,0,0,0
GC,M,70-79,2020-01-02,0,0,0,0
GC,M,80+,2020-01-02,0,0,0,0
GC,NC,60-69,2020-01-02,0,0,0,0
GC,NC,70-79,2020-01-02,0,0,0,0
GC,NC,80+,2020-01-02,0,0,0,0
GI,H,60-69,2020-01-02,0,0,0,0
GI,H,70-79,2020-01-02,0,0,0,0
GI,H,80+,2020-01-02,0,0,0,0
GI,M,60-69,2020-01-02,0,0,0,0
GI,M,70-79,2020-01-02,0,0,0,0
GI,M,80+,2020-01-02,0,0,0,0
GI,NC,60-69,2020-01-02,0,0,0,0
GI,NC,70-79,2020-01-02,0,0,0,0
GI,NC,80+,2020-01-02,0,0,0,0
GR,H,60-69,2020-01-02,0,0,0,0
GR,H,70-79,2020-01-02,0,0,0,0
GR,H,80+,2020-01-02,0,0,0,0
GR,M,60-69,2020-01-02,0,0,0,0
GR,M,70-79,2020-01-02,0,0,0,0
GR,M,80+,2020-01-02,0,0,0,0
GR,NC,60-69,2020-01-02,0,0,0,0
GR,NC,70-79,2020-01-02,0,0,0,0
GR,NC,80+,2020-01-02,0,0,0,0
GU,H,60-69,2020-01-02,0,0,0,0
GU,H,70-79,2020-01-02,0,0,0,0
GU,H,80+,2020-01-02,0,0,0,0
GU,M,60-69,2020-01-02,0,0,0,0
GU,M,70-79,2020-01-02,0,0,0,0
GU,M,80+,2020-01-02,0,0,0,0
GU,NC,60-69,2020-01-02,0,0,0,0
GU,NC,70-79,2020-01-02,0,0,0,0
GU,NC,80+,2020-01-02,0,0,0,0
H,H,60-69,2020-01-02,0,0,0,0
H,H,70-79,2020-01-02,0,0,0,0
H,H,80+,2020-01-02,0,0,0,0
H,M,60-69,2020-01-02,0,0,0,0
H,M,70-79,2020-01-02,0,0,0,0
H,M,80+,2020-01-02,0,0,0,0
H,NC,60-69,2020-01-02,0,0,0,0
H,NC,70-79,2020-01-02,0,0,0,0
H,NC,80+,2020-01-02,0,0,0,0
HU,H,60-69,2020-01-02,0,0,0,0
HU,H,70-79,2020-01-02,0,0,0,0
HU,H,80+,2020-01-02,0,0,0,0
HU,M,60-69,2020-01-02,0,0,0,0
HU,M,70-79,2020-01-02,0,0,0,0
HU,M,80+,2020-01-02,0,0,0,0
HU,NC,60-69,2020-01-02,0,0,0,0
HU,NC,70-79,2020-01-02,0,0,0,0
HU,NC,80+,2020-01-02,0,0,0,0
J,H,60-69,2020-01-02,0,0,0,0
J,H,70-79,2020-01-02,0,0,0,0
J,H,80+,2020-01-02,0,0,0,0
J,M,60-69,2020-01-02,0,0,0,0
J,M,70-79,2020-01-02,0,0,0,0
J,M,80+,2020-01-02,0,0,0,0
J,NC,60-69,2020-01-02,0,0,0,0
J,NC,70-79,2020-01-02,0,0,0,0
J,NC,80+,2020-01-02,0,0,0,0
L,H,60-69,2020-01-02,0,0,0,0
L,H,70-79,2020-01-02,0,0,0,0
L,H,80+,2020-01-02,0,0,0,0
L,M,60-69,2020-01-02,0,0,0,0
L,M,70-79,2020-01-02,0,0,0,0
L,M,80+,2020-01-02,0,0,0,0
L,NC,60-69,2020-01-02,0,0,0,0
L,NC,70-79,2020-01-02,0,0,0,0
L,NC,80+,2020-01-02,0,0,0,0
LE,H,60-69,2020-01-02,0,0,0,0
LE,H,70-79,2020-01-02,0,0,0,0
LE,H,80+,2020-01-02,0,0,0,0
LE,M,60-69,2020-01-02,0,0,0,0
LE,M,70-79,2020-01-02,0,0,0,0
LE,M,80+,2020-01-02,0,0,0,0
LE,NC,60-69,2020-01-02,0,0,0,0
LE,NC,70-79,2020-01-02,0,0,0,0
LE,NC,80+,2020-01-02,0,0,0,0
LO,H,60-69,2020-01-02,0,0,0,0
LO,H,70-79,2020-01-02,0,0,0,0
LO,H,80+,2020-01-02,0,0,0,0
LO,M,60-69,2020-01-02,0,0,0,0
LO,M,70-79,2020-01-02,0,0,0,0
LO,M,80+,2020-01-02,0,0,0,0
LO,NC,60-69,2020-01-02,0,0,0,0
LO,NC,70-79,2020-01-02,0,0,0,0
LO,NC,80+,2020-01-02,0,0,0,0
LU,H,60-69,2020-01-02,0,0,0,0
LU,H,70-79,2020-01-02,0,0,0,0
LU,H,80+,2020-01-02,0,0,0,0
LU,M,60-69,2020-01-02,0,0,0,0
LU,M,70-79,2020-01-02,0,0,0,0
LU,M,80+,2020-01-02,0,0,0,0
LU,NC,60-69,2020-01-02,0,0,0,0
LU,NC,70-79,2020-01-02,0,0,0,0
LU,NC,80+,2020-01-02,0,0,0,0
M,H,60-69,2020-01-02,0,0,0,0
M,H,70-79,2020-01-02,0,1,0,0
M,H,80+,2020-01-02,0,0,0,0
M,M,60-69,2020-01-02,0,1,0,0
M,M,70-79,2020-01-02,0,0,0,0
M,M,80+,2020-01-02,0,0,0,0
M,NC,60-69,2020-01-02,0,0,0,0
M,NC,70-79,2020-01-02,0,0,0,0
M,NC,80+,2020-01-02,0,0,0,0
MA,H,60-69,2020-01-02,0,0,0,0
MA,H,70-79,2020-01-02,0,0,0,0
MA,H,80+,2020-01-02,0,0,0,0
MA,M,60-69,2020-01-02,0,0,0,0
MA,M,70-79,2020-01-02,0,0,0,0
MA,M,80+,2020-01-02,0,1,0,0
MA,NC,60-69,2020-01-02,0,0,0,0
MA,NC,70-79,2020-01-02,0,0,0,0
MA,NC,80+,2020-01-02,0,0,0,0
ML,H,60-69,2020-01-02,0,0,0,0
ML,H,70-79,2020-01-02,0,0,0,0
ML,H,80+,2020-01-02,0,0,0,0
ML,M,60-69,2020-01-02,0,0,0,0
ML,M,70-79,2020-01-02,0,0,0,0
ML,M,80+,2020-01-02,0,0,0,0
ML,NC,60-69,2020-01-02,0,0,0,0
ML,NC,70-79,2020-01-02,0,0,0,0
ML,NC,80+,2020-01-02,0,0,0,0
MU,H,60-69,2020-01-02,0,0,0,0
MU,H,70-79,2020-01-02,0,0,0,0
MU,H,80+,2020-01-02,0,0,0,0
MU,M,60-69,2020-01-02,0,0,0,0
MU,M,70-79,2020-01-02,0,0,0,0
MU,M,80+,2020-01-02,0,0,0,0
MU,NC,60-69,2020-01-02,0,0,0,0
MU,NC,70-79,2020-01-02,0,0,0,0
MU,NC,80+,2020-01-02,0,0,0,0
NA,H,60-69,2020-01-02,0,0,0,0
NA,H,70-79,2020-01-02,0,0,0,0
NA,H,80+,2020-01-02,0,0,0,0
NA,M,60-69,2020-01-02,0,0,0,0
NA,M,70-79,2020-01-02,0,0,0,0
NA,M,80+,2020-01-02,0,0,0,0
NA,NC,60-69,2020-01-02,0,0,0,0
NA,NC,70-79,2020-01-02,0,0,0,0
NA,NC,80+,2020-01-02,0,0,0,0
NC,H,60-69,2020-01-02,0,0,0,0
NC,H,70-79,2020-01-02,0,0,0,0
NC,H,80+,2020-01-02,0,0,0,0
NC,M,60-69,2020-01-02,0,0,0,0
NC,M,70-79,2020-01-02,0,0,0,0
NC,M,80+,2020-01-02,0,0,0,0
NC,NC,60-69,2020-01-02,0,0,0,0
NC,NC,70-79,2020-01-02,0,0,0,0
NC,NC,80+,2020-01-02,0,0,0,0
O,H,60-69,2020-01-02,0,0,0,0
O,H,70-79,2020-01-02,0,0,0,0
O,H,80+,2020-01-02,0,0,0,0
O,M,60-69,2020-01-02,0,0,0,0
O,M,70-79,2020-01-02,0,0,0,0
O,M,80+,2020-01-02,0,0,0,0
O,NC,60-69,2020-01-02,0,0,0,0
O,NC,70-79,2020-01-02,0,0,0,0
O,NC,80+,2020-01-02,0,0,0,0
OR,H,60-69,2020-01-02,0,0,0,0
OR,H,70-79,2020-01-02,0,0,0,0
OR,H,80+,2020-01-02,0,0,0,0
OR,M,60-69,2020-01-02,0,0,0,0
OR,M,70-79,2020-01-02,0,0,0,0
OR,M,80+,2020-01-02,0,0,0,0
OR,NC,60-69,2020-01-02,0,0,0,0
OR,NC,70-79,2020-01-02,0,0,0,0
OR,NC,80+,2020-01-02,0,0,0,0
P,H,60-69,2020-01-02,0,0,0,0
P,H,70-79,2020-01-02,0,0,0,0
P,H,80+,2020-01-02,0,0,0,0
P,M,60-69,2020-01-02,0,0,0,0
P,M,70-79,2020-01-02,0,0,0,0
P,M,80+,2020-01-02,0,0,0,0
P,NC,60-69,2020-01-02,0,0,0,0
P,NC,70-79,2020-01-02,0,0,0,0
P,NC,80+,2020-01-02,0,0,0,0
PM,H,60-69,2020-01-02,0,0,0,0
PM,H,70-79,2020-01-02,0,0,0,0
PM,H,80+,2020-01-02,0,0,0,0
PM,M,60-69,2020-01-02,0,0,0,0
PM,M,70-79,2020-01-02,0,0,0,0
PM,M,80+,2020-01-02,0,0,0,0
PM,NC,60-69,2020-01-02,0,0,0,0
PM,NC,70-79,2020-01-02,0,0,0,0
PM,NC,80+,2020-01-02,0,0,0,0
PO,H,60-69,2020-01-02,0,0,0,0
PO,H,70-79,2020-01-02,0,0,0,0
PO,H,80+,2020-01-02,0,0,0,0
PO,M,60-69,2020-01-02,0,0,0,0
PO,M,70-79,2020-01-02,0,0,0,0
PO,M,80+,2020-01-02,0,0,0,0
PO,NC,60-69,2020-01-02,0,0,0,0
PO,NC,70-79,2020-01-02,0,0,0,0
PO,NC,80+,2020-01-02,0,0,0,0
S,H,60-69,2020-01-02,0,0,0,0
S,H,70-79,2020-01-02,0,0,0,0
S,H,80+,2020-01-02,0,0,0,0
S,M,60-69,2020-01-02,0,0,0,0
S,M,70-79,2020-01-02,0,0,0,0
S,M,80+,2020-01-02,0,0,0,0
S,NC,60-69,2020-01-02,0,0,0,0
S,NC,70-79,2020-01-02,0,0,0,0
S,NC,80+,2020-01-02,0,0,0,0
SA,H,60-69,2020-01-02,0,0,0,0
SA,H,70-79,2020-01-02,0,0,0,0
SA,H,80+,2020-01-02,0,0,0,0
SA,M,60-69,2020-01-02,0,0,0,0
SA,M,70-79,2020-01-02,0,0,0,0
SA,M,80+,2020-01-02,0,0,0,0
SA,NC,60-69,2020-01-02,0,0,0,0
SA,NC,70-79,2020-01-02,0,0,0,0
SA,NC,80+,2020-01-02,0,0,0,0
SE,H,60-69,2020-01-02,0,0,0,0
SE,H,70-79,2020-01-02,0,1,0,0
SE,H,80+,2020-01-02,0,0,0,0
SE,M,60-69,2020-01-02,0,1,0,0
SE,M,70-79,2020-01-02,0,0,0,0
SE,M,80+,2020-01-02,0,1,0,0
SE,NC,60-69,2020-01-02,0,0,0,0
SE,NC,70-79,2020-01-02,0,0,0,0
SE,NC,80+,2020-01-02,0,0,0,0
SG,H,60-69,2020-01-02,0,0,0,0
SG,H,70-79,2020-01-02,0,0,0,0
SG,H,80+,2020-01-02,0,0,0,0
SG,M,60-69,2020-01-02,0,0,0,0
SG,M,70-79,2020-01-02,0,0,0,0
SG,M,80+,2020-01-02,0,0,0,0
SG,NC,60-69,2020-01-02,0,0,0,0
SG,NC,70-79,2020-01-02,0,0,0,0
SG,NC,80+,2020-01-02,0,0,0,0
SO,H,60-69,2020-01-02,0,0,0,0
SO,H,70-79,2020-01-02,0,0,0,0
SO,H,80+,2020-01-02,0,0,0,0
SO,M,60-69,2020-01-02,0,0,0,0
SO,M,70-79,2020-01-02,0,0,0,0
SO,M,80+,2020-01-02,0,0,0,0
SO,NC,60-69,2020-01-02,0,0,0,0
SO,NC,70-79,2020-01-02,0,0,0,0
SO,NC,80+,2020-01-02,0,0,0,0
SS,H,60-69,2020-01-02,0,0,0,0
SS,H,70-79,2020-01-02,0,0,0,0
SS,H,80+,2020-01-02,0,0,0,0
SS,M,60-69,2020-01-02,0,0,0,0
SS,M,70-79,2020-01-02,0,0,0,0
SS,M,80+,2020-01-02,0,3,0,0
SS,NC,60-69,2020-01-02,0,0,0,0
SS,NC,70-79,2020-01-02,0,0,0,0
SS,NC,80+,2020-01-02,0,0,0,0
T,H,60-69,2020-01-02,0,14,0,0
T,H,70-79,2020-01-02,0,11,0,0
T,H,80+,2020-01-02,0,6,0,0
T,M,60-69,2020-01-02,0,0,0,0
T,M,70-79,2020-01-02,0,4,0,0
T,M,80+,2020-01-02,0,18,0,0
T,NC,60-69,2020-01-02,0,0,0,0
T,NC,70-79,2020-01-02,0,0,0,0
T,NC,80+,2020-01-02,0,0,0,0
TE,H,60-69,2020-01-02,0,0,0,0
TE,H,70-79,2020-01-02,0,0,0,0
TE,H,80+,2020-01-02,0,0,0,0
TE,M,60-69,2020-01-02,0,0,0,0
TE,M,70-79,2020-01-02,0,0,0,0
TE,M,80+,2020-01-02,0,0,0,0
TE,NC,60-69,2020-01-02,0,0,0,0
TE,NC,70-79,2020-01-02,0,0,0,0
TE,NC,80+,2020-01-02,0,0,0,0
TF,H,60-69,2020-01-02,0,0,0,0
TF,H,70-79,2020-01-02,0,0,0,0
TF,H,80+,2020-01-02,0,0,0,0
TF,M,60-69,2020-01-02,0,0,0,0
TF,M,70-79,2020-01-02,0,0,0,0
TF,M,80+,2020-01-02,0,0,0,0
TF,NC,60-69,2020-01-02,0,0,0,0
TF,NC,70-79,2020-01-02,0,0,0,0
TF,NC,80+,2020-01-02,0,0,0,0
TO,H,60-69,2020-01-02,0,0,0,0
TO,H,70-79,2020-01-02,0,0,0,0
TO,H,80+,2020-01-02,0,0,0,0
TO,M,60-69,2020-01-02,0,0,0,0
TO,M,70-79,2020-01-02,0,0,0,0
TO,M,80+,2020-01-02,0,0,0,0
TO,NC,60-69,2020-01-02,0,0,0,0
TO,NC,70-79,2020-01-02,0,0,0,0
TO,NC,80+,2020-01-02,0,0,0,0
V,H,60-69,2020-01-02,0,0,0,0
V,H,70-79,2020-01-02,0,0,0,0
V,H,80+,2020-01-02,0,0,0,0
V,M,60-69,2020-01-02,0,0,0,0
V,M,70-79,2020-01-02,0,1,0,0
V,M,80+,2020-01-02,0,0,0,0
V,NC,60-69,2020-01-02,0,0,0,0
V,NC,70-79,2020-01-02,0,0,0,0
V,NC,80+,2020-01-02,0,0,0,0
VA,H,60-69,2020-01-02,0,0,0,0
VA,H,70-79,2020-01-02,0,0,0,0
VA,H,80+,2020-01-02,0,0,0,0
VA,M,60-69,2020-01-02,0,0,0,0
VA,M,70-79,2020-01-02,0,0,0,0
VA,M,80+,2020-01-02,0,0,0,0
VA,NC,60-69,2020-01-02,0,0,0,0
VA,NC,70-79,2020-01-02,0,0,0,0
VA,NC,80+,2020-01-02,0,0,0,0
VI,H,60-69,2020-01-02,0,0,0,0
VI,H,70-79,2020-01-02,0,0,0,0
VI,H,80+,2020-01-02,0,0,0,0
VI,M,60-69,2020-01-02,0,0,0,0
VI,M,70-79,2020-01-02,0,0,0,0
VI,M,80+,2020-01-02,0,0,0,0
VI,NC,60-69,2020-01-02,0,0,0,0
VI,NC,70-79,2020-01-02,0,0,0,0
VI,NC,80+,2020-01-02,0,0,0,0
Z,H,60-69,2020-01-02,0,0,0,0
Z,H,70-79,2020-01-02,0,0,0,0
Z,H,80+,2020-01-02,0,0,0,0
Z,M,60-69,2020-01-02,0,0,0,0
Z,M,70-79,2020-01-02,0,0,0,0
Z,M,80+,2020-01-02,0,0,0,0
Z,NC,60-69,2020-01-02,0,0,0,0
Z,NC,70-79,2020-01-02,0,0,0,0
Z,NC,80+,2020-01-02,0,0,0,0
ZA,H,60-69,2020-01-02,0,0,0,0
ZA,H,70-79,2020-01-02,0,0,0,0
ZA,H,80+,2020-01-02,0,0,0,0
ZA,M,60-69,2020-01-02,0,0,0,0
ZA,M,70-79,2020-01-02,0,0,0,0
ZA,M,80+,2020-01-02,0,0,0,0
ZA,NC,60-69,2020-01-02,0,0,0,0
ZA,NC,70-79,2020-01-02,0,0,0,0
ZA,NC,80+,2020-01-02,0,0,0,0
A,H,60-69,2020-01-03,0,0,0,0
A,H,70-79,2020-01-03,0,0,0,0
A,H,80+,2020-01-03,0,0,0,0
A,M,60-69,2020-01-03,0,0,0,0
A,M,70-79,2020-01-03,0,0,0,0
A,M,80+,2020-01-03,0,0,0,0
A,NC,60-69,2020-01-03,0,0,0,0
A,NC,70-79,2020-01-03,0,0,0,0
A,NC,80+,2020-01-03,0,0,0,0
AB,H,60-69,2020-01-03,0,0,0,0
AB,H,70-79,2020-01-03,0,0,0,0
AB,H,80+,2020-01-03,0,0,0,0
AB,M,60-69,2020-01-03,0,0,0,0
AB,M,70-79,2020-01-03,0,0,0,0
AB,M,80+,2020-01-03,0,0,0,0
AB,NC,60-69,2020-01-03,0,0,0,0
AB,NC,70-79,2020-01-03,0,0,0,0
AB,NC,80+,2020-01-03,0,0,0,0
AL,H,60-69,2020-01-03,0,0,0,0
AL,H,70-79,2020-01-03,0,0,0,0
AL,H,80+,2020-01-03,0,0,0,0
AL,M,60-69,2020-01-03,0,0,0,0
AL,M,70-79,2020-01-03,0,0,0,0
AL,M,80+,2020-01-03,0,0,0,0
AL,NC,60-69,2020-01-03,0,0,0,0
AL,NC,70-79,2020-01-03,0,0,0,0
AL,NC,80+,2020-01-03,0,0,0,0
AV,H,60-69,2020-01-03,0,0,0,0
AV,H,70-79,2020-01-03,0,0,0,0
AV,H,80+,2020-01-03,0,0,0,0
AV,M,60-69,2020-01-03,0,0,0,0
AV,M,70-79,2020-01-03,0,0,0,0
AV,M,80+,2020-01-03,0,0,0,0
AV,NC,60-69,2020-01-03,0,0,0,0
AV,NC,70-79,2020-01-03,0,0,0,0
AV,NC,80+,2020-01-03,0,0,0,0
B,H,60-69,2020-01-03,0,0,0,0
B,H,70-79,2020-01-03,0,0,0,0
B,H,80+,2020-01-03,0,1,0,0
B,M,60-69,2020-01-03,0,0,0,0
B,M,70-79,2020-01-03,0,0,0,0
B,M,80+,2020-01-03,0,0,0,0
B,NC,60-69,2020-01-03,0,0,0,0
B,NC,70-79,2020-01-03,0,0,0,0
B,NC,80+,2020-01-03,0,0,0,0
BA,H,60-69,2020-01-03,0,0,0,0
BA,H,70-79,2020-01-03,0,0,0,0
BA,H,80+,2020-01-03,0,0,0,0
BA,M,60-69,2020-01-03,0,0,0,0
BA,M,70-79,2020-01-03,0,0,0,0
BA,M,80+,2020-01-03,0,0,0,0
BA,NC,60-69,2020-01-03,0,0,0,0
BA,NC,70-79,2020-01-03,0,0,0,0
BA,NC,80+,2020-01-03,0,0,0,0
BI,H,60-69,2020-01-03,0,0,0,0
BI,H,70-79,2020-01-03,0,0,0,0
BI,H,80+,2020-01-03,0,0,0,0
BI,M,60-69,2020-01-03,0,0,0,0
BI,M,70-79,2020-01-03,0,0,0,0
BI,M,80+,2020-01-03,0,0,0,0
BI,NC,60-69,2020-01-03,0,0,0,0
BI,NC,70-79,2020-01-03,0,0,0,0
BI,NC,80+,2020-01-03,0,0,0,0
BU,H,60-69,2020-01-03,0,0,0,0
BU,H,70-79,2020-01-03,0,0,0,0
BU,H,80+,2020-01-03,0,0,0,0
BU,M,60-69,2020-01-03,0,0,0,0
BU,M,70-79,2020-01-03,0,0,0,0
BU,M,80+,2020-01-03,0,0,0,0
BU,NC,60-69,2020-01-03,0,0,0,0
BU,NC,70-79,2020-01-03,0,0,0,0
BU,NC,80+,2020-01-03,0,0,0,0
C,H,60-69,2020-01-03,0,0,0,0
C,H,70-79,2020-01-03,0,0,0,0
C,H,80+,2020-01-03,0,0,0,0
C,M,60-69,2020-01-03,0,0,0,0
C,M,70-79,2020-01-03,0,0,0,0
C,M,80+,2020-01-03,0,0,0,0
C,NC,60-69,2020-01-03,0,0,0,0
C,NC,70-79,2020-01-03,0,0,0,0
C,NC,80+,2020-01-03,0,0,0,0
CA,H,60-69,2020-01-03,0,0,0,0
CA,H,70-79,2020-01-03,0,0,0,0
CA,H,80+,2020-01-03,0,0,0,0
CA,M,60-69,2020-01-03,0,0,0,0
CA,M,70-79,2020-01-03,0,0,0,0
CA,M,80+,2020-01-03,0,0,0,0
CA,NC,60-69,2020-01-03,0,0,0,0
CA,NC,70-79,2020-01-03,0,0,0,0
CA,NC,80+,2020-01-03,0,0,0,0
CC,H,60-69,2020-01-03,0,0,0,0
CC,H,70-79,2020-01-03,0,0,0,0
CC,H,80+,2020-01-03,0,0,0,0
CC,M,60-69,2020-01-03,0,0,0,0
CC,M,70-79,2020-01-03,0,0,0,0
CC,M,80+,2020-01-03,0,0,0,0
CC,NC,60-69,2020-01-03,0,0,0,0
CC,NC,70-79,2020-01-03,0,0,0,0
CC,NC,80+,2020-01-03,0,0,0,0
CE,H,60-69,2020-01-03,0,0,0,0
CE,H,70-79,2020-01-03,0,0,0,0
CE,H,80+,2020-01-03,0,0,0,0
CE,M,60-69,2020-01-03,0,0,0,0
CE,M,70-79,2020-01-03,0,0,0,0
CE,M,80+,2020-01-03,0,0,0,0
CE,NC,60-69,2020-01-03,0,0,0,0
CE,NC,70-79,2020-01-03,0,0,0,0
CE,NC,80+,2020-01-03,0,0,0,0
CO,H,60-69,2020-01-03,0,0,0,0
CO,H,70-79,2020-01-03,0,0,0,0
CO,H,80+,2020-01-03,0,0,0,0
CO,M,60-69,2020-01-03,0,0,0,0
CO,M,70-79,2020-01-03,0,0,0,0
CO,M,80+,2020-01-03,0,0,0,0
CO,NC,60-69,2020-01-03,0,0,0,0
CO,NC,70-79,2020-01-03,0,0,0,0
CO,NC,80+,2020-01-03,0,0,0,0
CR,H,60-69,2020-01-03,0,0,0,0
CR,H,70-79,2020-01-03,0,0,0,0
CR,H,80+,2020-01-03,0,0,0,0
CR,M,60-69,2020-01-03,0,0,0,0
CR,M,70-79,2020-01-03,0,0,0,0
CR,M,80+,2020-01-03,0,0,0,0
CR,NC,60-69,2020-01-03,0,0,0,0
CR,NC,70-79,2020-01-03,0,0,0,0
CR,NC,80+,2020-01-03,0,0,0,0
CS,H,60-69,2020-01-03,0,0,0,0
CS,H,70-79,2020-01-03,0,0,0,0
CS,H,80+,2020-01-03,0,0,0,0
CS,M,60-69,2020-01-03,0,0,0,0
CS,M,70-79,2020-01-03,0,0,0,0
CS,M,80+,2020-01-03,0,0,0,0
CS,NC,60-69,2020-01-03,0,0,0,0
CS,NC,70-79,2020-01-03,0,0,0,0
CS,NC,80+,2020-01-03,0,0,0,0
CU,H,60-69,2020-01-03,0,0,0,0
CU,H,70-79,2020-01-03,0,0,0,0
CU,H,80+,2020-01-03,0,0,0,0
CU,M,60-69,2020-01-03,0,0,0,0
CU,M,70-79,2020-01-03,0,0,0,0
CU,M,80+,2020-01-03,0,0,0,0
CU,NC,60-69,2020-01-03,0,0,0,0
CU,NC,70-79,2020-01-03,0,0,0,0
CU,NC,80+,2020-01-03,0,0,0,0
GC,H,60-69,2020-01-03,0,0,0,0
GC,H,70-79,2020-01-03,0,0,0,0
GC,H,80+,2020-01-03,0,0,0,0
GC,M,60-69,2020-01-03,0,0,0,0
GC,M,70-79,2020-01-03,0,0,0,0
GC,M,80+,2020-01-03,0,0,0,0
GC,NC,60-69,2020-01-03,0,0,0,0
GC,NC,70-79,2020-01-03,0,0,0,0
GC,NC,80+,2020-01-03,0,0,0,0
GI,H,60-69,2020-01-03,0,0,0,0
GI,H,70-79,2020-01-03,0,0,0,0
GI,H,80+,2020-01-03,0,0,0,0
GI,M,60-69,2020-01-03,0,0,0,0
GI,M,70-79,2020-01-03,0,0,0,0
GI,M,80+,2020-01-03,0,0,0,0
GI,NC,60-69,2020-01-03,0,0,0,0
GI,NC,70-79,2020-01-03,0,0,0,0
GI,NC,80+,2020-01-03,0,0,0,0
GR,H,60-69,2020-01-03,0,0,0,0
GR,H,70-79,2020-01-03,0,0,0,0
GR,H,80+,2020-01-03,0,0,0,0
GR,M,60-69,2020-01-03,0,0,0,0
GR,M,70-79,2020-01-03,0,0,0,0
GR,M,80+,2020-01-03,0,0,0,0
GR,NC,60-69,2020-01-03,0,0,0,0
GR,NC,70-79,2020-01-03,0,0,0,0
GR,NC,80+,2020-01-03,0,0,0,0
GU,H,60-69,2020-01-03,0,0,0,0
GU,H,70-79,2020-01-03,0,0,0,0
GU,H,80+,2020-01-03,0,0,0,0
GU,M,60-69,2020-01-03,0,0,0,0
GU,M,70-79,2020-01-03,0,0,0,0
GU,M,80+,2020-01-03,0,0,0,0
GU,NC,60-69,2020-01-03,0,0,0,0
GU,NC,70-79,2020-01-03,0,0,0,0
GU,NC,80+,2020-01-03,0,0,0,0
H,H,60-69,2020-01-03,0,0,0,0
H,H,70-79,2020-01-03,0,0,0,0
H,H,80+,2020-01-03,0,0,0,0
H,M,60-69,2020-01-03,0,0,0,0
H,M,70-79,2020-01-03,0,1,0,0
H,M,80+,2020-01-03,0,0,0,0
H,NC,60-69,2020-01-03,0,0,0,0
H,NC,70-79,2020-01-03,0,0,0,0
H,NC,80+,2020-01-03,0,0,0,0
HU,H,60-69,2020-01-03,0,0,0,0
HU,H,70-79,2020-01-03,0,0,0,0
HU,H,80+,2020-01-03,0,0,0,0
HU,M,60-69,2020-01-03,0,0,0,0
HU,M,70-79,2020-01-03,0,0,0,0
HU,M,80+,2020-01-03,0,0,0,0
HU,NC,60-69,2020-01-03,0,0,0,0
HU,NC,70-79,2020-01-03,0,0,0,0
HU,NC,80+,2020-01-03,0,0,0,0
J,H,60-69,2020-01-03,0,0,0,0
J,H,70-79,2020-01-03,0,0,0,0
J,H,80+,2020-01-03,0,0,0,0
J,M,60-69,2020-01-03,0,0,0,0
J,M,70-79,2020-01-03,0,0,0,0
J,M,80+,2020-01-03,0,0,0,0
J,NC,60-69,2020-01-03,0,0,0,0
J,NC,70-79,2020-01-03,0,0,0,0
J,NC,80+,2020-01-03,0,0,0,0
L,H,60-69,2020-01-03,0,0,0,0
L,H,70-79,2020-01-03,0,0,0,0
L,H,80+,2020-01-03,0,0,0,0
